ID,x1,y1,x2,y2,c
-10low-22.jpeg,19,272,267,30,0
-10low-23.jpeg,30,259,260,33,0
-10low-24.jpeg,38,266,261,35,0
-10low-25.jpeg,34,277,275,28,0
-10low-26.jpeg,38,286,271,41,0
-10low-27.jpeg,48,271,293,22,0
-10low-28.jpeg,20,270,272,24,0
-10low-29.jpeg,20,276,274,19,0
-10low-3.jpeg,11,278,278,9,0
-10low-30.jpeg,24,272,283,10,0
-10low-31.jpeg,79,188,186,88,0
-10low-32.jpeg,100,192,206,92,0
-10low-33.jpeg,36,279,256,50,0
-10low-34.jpeg,24,264,258,30,0
-10low-4.jpeg,22,243,264,7,0
-10low-5.jpeg,12,280,269,20,0
-10low-6.jpeg,28,291,278,34,0
-10low-7.jpeg,29,235,256,8,0
-10low-8.jpeg,46,239,221,68,0
-10low-9.jpeg,89,232,212,25,0
-10mid-1.jpeg,35,268,285,23,0
-10mid-10.jpeg,57,246,228,74,0
-10mid-11.jpeg,50,259,265,49,0
-10mid-12.jpeg,45,248,253,39,0
-10mid-13.jpeg,37,269,258,49,0
-10mid-14.jpeg,39,259,255,44,0
-10mid-15.jpeg,78,234,254,56,0
-10mid-16.jpeg,86,241,269,61,0
-10mid-17.jpeg,50,249,242,69,0
-10mid-18.jpeg,72,223,249,47,0
-10mid-19.jpeg,73,250,261,70,0
-10mid-2.jpeg,39,279,273,46,0
-10mid-20.jpeg,75,240,260,58,0
-10mid-21.jpeg,31,277,285,33,0
-10mid-22.jpeg,58,233,240,51,0
-10mid-23.jpeg,40,278,269,47,0
-10mid-24.jpeg,33,280,267,53,0
-10mid-25.jpeg,36,280,285,25,0
-10mid-26.jpeg,24,293,271,41,0
-10mid-27.jpeg,31,291,287,38,0
-10mid-28.jpeg,16,294,277,34,0
-10mid-29.jpeg,18,293,287,29,0
-10mid-3.jpeg,22,284,290,20,0
-10mid-30.jpeg,19,285,276,29,0
-10mid-31.jpeg,83,202,188,104,0
-10mid-32.jpeg,70,213,177,113,0
-10mid-33.jpeg,36,269,257,32,0
-10mid-34.jpeg,40,265,272,30,0
-10mid-4.jpeg,31,275,278,31,0
-10mid-5.jpeg,12,276,264,21,0
-10mid-6.jpeg,21,267,272,15,0
-10mid-7.jpeg,40,267,262,37,0
-10mid-8.jpeg,85,220,206,90,0
-10mid-9.jpeg,93,266,221,62,0
0full-1.jpeg,25,266,271,19,0
0full-10.jpeg,26,277,290,15,0
0full-11.jpeg,20,284,288,22,0
0full-12.jpeg,31,261,256,43,0
0full-13.jpeg,64,244,248,53,0
0full-14.jpeg,36,261,233,64,0
0full-16.jpeg,17,266,260,32,0
0full-17.jpeg,17,277,272,20,0
0full-18.jpeg,58,234,246,39,0
0full-19.jpeg,13,282,256,38,0
0full-2.jpeg,86,216,224,90,0
0full-21.jpeg,29,267,273,19,0
0full-22.jpeg,43,221,261,86,0
0full-23.jpeg,36,268,260,40,0
0full-24.jpeg,37,244,227,56,0
0full-25.jpeg,19,287,288,13,0
0full-26.jpeg,114,207,183,124,0
0full-27.jpeg,7,298,293,16,0
0full-28.jpeg,40,254,261,33,0
0full-29.jpeg,51,248,239,61,0
0full-3.jpeg,63,245,245,65,0
0full-30.jpeg,25,288,286,17,0
0full-33.jpeg,11,283,277,19,0
0full-34.jpeg,25,270,252,43,0
0full-35.jpeg,11,288,289,7,0
0full-36.jpeg,25,284,283,20,0
0full-37.jpeg,52,248,245,53,0
0full-38.jpeg,32,286,265,55,0
0full-39.jpeg,30,269,273,25,0
0full-4.jpeg,15,286,278,25,0
0full-7.jpeg,21,279,289,10,0
0full-9.jpeg,55,241,245,44,0
0low-1.jpeg,7,282,284,11,0
0low-10.jpeg,83,222,224,74,0
0low-12.jpeg,56,247,202,23,0
0low-15.jpeg,60,242,251,49,0
0low-16.jpeg,39,255,273,16,0
0low-17.jpeg,31,253,274,16,0
0low-18.jpeg,51,269,290,23,0
0low-19.jpeg,24,286,271,42,0
0low-2.jpeg,24,274,286,12,0
0low-20.jpeg,53,232,251,32,0
0low-21.jpeg,74,269,278,62,0
0low-22.jpeg,62,227,270,29,0
0low-23.jpeg,62,249,258,50,0
0low-24.jpeg,49,243,262,35,0
0low-25.jpeg,52,255,268,41,0
0low-26.jpeg,33,255,245,45,0
0low-27.jpeg,16,300,300,32,0
0low-28.jpeg,21,267,275,8,0
0low-29.jpeg,19,272,286,9,0
0low-3.jpeg,3,293,292,3,0
0low-30.jpeg,12,298,286,14,0
0low-31.jpeg,22,297,290,6,0
0low-32.jpeg,15,294,298,4,0
0low-33.jpeg,3,283,293,1,0
0low-34.jpeg,2,300,292,12,0
0low-35.jpeg,6,300,300,6,0
0low-38.jpeg,45,284,295,16,0
0low-4.jpeg,30,278,295,10,0
0low-5.jpeg,12,279,290,5,0
0low-6.jpeg,15,281,287,9,0
0low-7.jpeg,10,273,257,12,0
0low-9.jpeg,21,298,283,35,0
0mid-1.jpeg,19,291,279,24,0
0mid-10.jpeg,57,237,248,46,0
0mid-11.jpeg,71,229,219,88,0
0mid-17.jpeg,26,268,268,24,0
0mid-18.jpeg,24,282,271,35,0
0mid-19.jpeg,27,271,271,29,0
0mid-2.jpeg,27,300,300,20,0
0mid-20.jpeg,27,289,263,49,0
0mid-21.jpeg,61,268,262,57,0
0mid-22.jpeg,30,275,228,64,0
0mid-23.jpeg,56,247,259,47,0
0mid-24.jpeg,45,266,248,63,0
0mid-25.jpeg,42,265,247,58,0
0mid-26.jpeg,12,290,264,29,0
0mid-27.jpeg,15,295,300,10,0
0mid-28.jpeg,15,288,290,7,0
0mid-29.jpeg,4,300,294,9,0
0mid-3.jpeg,10,292,293,10,0
0mid-30.jpeg,36,249,249,36,0
0mid-31.jpeg,16,279,277,14,0
0mid-32.jpeg,9,293,289,10,0
0mid-33.jpeg,42,253,244,39,0
0mid-34.jpeg,4,292,290,9,0
0mid-35.jpeg,18,286,300,11,0
0mid-38.jpeg,20,272,280,23,0
0mid-39.jpeg,25,287,289,25,0
0mid-4.jpeg,1,300,296,3,0
0mid-5.jpeg,15,277,289,11,0
0mid-6.jpeg,14,290,293,8,0
0mid-7.jpeg,21,279,285,26,0
0mid-9.jpeg,35,219,259,77,0
10full-1.jpeg,28,264,271,21,0
10full-10.jpeg,46,268,257,60,0
10full-11.jpeg,31,261,240,55,0
10full-12.jpeg,42,278,253,65,0
10full-13.jpeg,36,275,245,63,0
10full-14.jpeg,74,249,258,78,0
10full-15.jpeg,68,257,244,80,0
10full-16.jpeg,69,249,250,69,0
10full-17.jpeg,68,259,244,73,0
10full-18.jpeg,58,261,245,75,0
10full-19.jpeg,52,260,277,35,0
10full-2.jpeg,41,280,280,42,0
10full-20.jpeg,28,280,286,26,0
10full-21.jpeg,29,275,281,30,0
10full-22.jpeg,110,130,188,65,0
10full-23.jpeg,27,264,258,36,0
10full-24.jpeg,55,260,243,72,0
10full-25.jpeg,25,261,256,31,0
10full-26.jpeg,23,297,281,45,0
10full-27.jpeg,68,246,255,60,0
10full-28.jpeg,56,249,243,63,0
10full-29.jpeg,49,282,237,99,0
10full-3.jpeg,24,284,291,17,0
10full-30.jpeg,38,288,285,31,0
10full-31.jpeg,52,290,291,43,0
10full-32.jpeg,36,270,275,29,0
10full-33.jpeg,112,187,190,127,0
10full-34.jpeg,106,212,208,115,0
10full-35.jpeg,33,267,264,42,0
10full-36.jpeg,54,276,274,50,0
10full-37.jpeg,33,274,279,33,0
10full-38.jpeg,25,278,276,34,0
10full-4.jpeg,31,269,272,30,0
10full-5.jpeg,53,249,262,35,0
10full-6.jpeg,30,273,285,26,0
10full-7.jpeg,68,231,232,66,0
10full-8.jpeg,89,258,220,59,0
10full-9.jpeg,84,208,207,76,0
10low-1.jpeg,41,280,287,40,0
10low-10.jpeg,66,249,270,42,0
10low-11.jpeg,13,267,230,56,0
10low-12.jpeg,36,261,238,53,0
10low-13.jpeg,74,234,261,60,0
10low-14.jpeg,79,255,257,85,0
10low-15.jpeg,45,245,231,50,0
10low-16.jpeg,48,215,229,35,0
10low-17.jpeg,26,259,268,34,0
10low-18.jpeg,24,284,261,34,0
10low-19.jpeg,37,262,284,23,0
10low-2.jpeg,39,259,258,47,0
10low-20.jpeg,41,242,282,13,0
10low-21.jpeg,63,243,287,22,0
10low-22.jpeg,27,274,282,33,0
10low-23.jpeg,45,271,284,25,0
10low-24.jpeg,39,263,267,37,0
10low-25.jpeg,33,263,257,40,0
10low-26.jpeg,59,217,249,28,0
10low-27.jpeg,61,217,252,28,0
10low-28.jpeg,55,214,239,26,0
10low-29.jpeg,69,234,250,47,0
10low-3.jpeg,44,265,279,28,0
10low-30.jpeg,21,271,249,44,0
10low-31.jpeg,55,266,271,38,0
10low-32.jpeg,12,259,261,22,0
10low-33.jpeg,55,233,178,97,0
10low-4.jpeg,18,273,282,12,0
10low-5.jpeg,10,284,246,46,0
10low-6.jpeg,13,275,243,41,0
10low-7.jpeg,77,203,241,39,0
10low-8.jpeg,88,236,222,42,0
10low-9.jpeg,47,249,252,39,0
10mid-1.jpeg,39,273,270,34,0
10mid-10.jpeg,97,213,231,87,0
10mid-11.jpeg,50,269,256,62,0
10mid-12.jpeg,50,273,261,57,0
10mid-13.jpeg,45,261,261,42,0
10mid-14.jpeg,42,264,249,52,0
10mid-15.jpeg,47,240,227,56,0
10mid-16.jpeg,45,258,227,66,0
10mid-17.jpeg,47,251,234,69,0
10mid-18.jpeg,63,242,238,65,0
10mid-19.jpeg,47,262,235,69,0
10mid-2.jpeg,29,270,259,26,0
10mid-20.jpeg,30,285,259,52,0
10mid-21.jpeg,38,277,286,18,0
10mid-22.jpeg,17,284,270,26,0
10mid-23.jpeg,21,292,267,37,0
10mid-24.jpeg,48,243,234,50,0
10mid-25.jpeg,44,270,274,38,0
10mid-26.jpeg,24,273,268,25,0
10mid-27.jpeg,34,258,269,15,0
10mid-28.jpeg,47,255,231,65,0
10mid-29.jpeg,24,271,269,28,0
10mid-3.jpeg,28,286,264,38,0
10mid-30.jpeg,40,287,284,41,0
10mid-31.jpeg,32,269,261,48,0
10mid-32.jpeg,37,269,269,32,0
10mid-4.jpeg,18,287,280,17,0
10mid-5.jpeg,32,265,262,24,0
10mid-6.jpeg,22,272,263,23,0
10mid-7.jpeg,42,270,254,58,0
10mid-8.jpeg,70,244,267,104,0
10mid-9.jpeg,78,237,247,69,0
